player_name,runs,balls,wickets,boundaries,strike_rate,id_cricinfo
S Kamate,48,130,3,3,36.92,1345186
TM Macalou,75,246,8,6,30.49,1345188
Khan Arbaaz,24,45,2,2,53.33,1345173
M Sidibe,11,22,0,1,50.0,1345183
D Traore,12,23,0,1,52.17,1345190
MT Diaby,25,55,2,3,45.45,1345182
CA Keita,60,130,5,7,46.15,1345179
MS Diakite,31,56,0,4,55.36,1345192
P Sharma,301,368,5,36,81.79,1342166
BK Stroud,22,82,2,0,26.83,1345197
B Isaac,4,19,0,0,21.05,1163190
J Henry,24,64,2,2,37.5,1163179
T Shanmugam,12,48,1,0,25.0,585533
STRA de Silva,127,175,0,8,72.57,724061
S Rukmal,17,177,3,1,9.6,1283122
G Johnson,6,60,1,0,10.0,1163180
S Crowie,28,86,3,1,32.56,1163175
A Yon,70,96,10,9,72.92,1163186
A Langham,47,43,0,4,109.3,1163181
AR Leo,25,40,0,1,62.5,1345194
CR Richards,7,6,0,0,116.67,1345193
R Francis,12,11,0,1,109.09,1163183
B Kgosiemang,17,99,3,0,17.17,1107686
V Jayant,38,104,1,2,36.54,1345174
Tanzeel Sheikh,111,84,0,15,132.14,1320357
TKP Rajapaksha,106,202,3,10,52.48,1345199
L Berthe,15,32,0,1,46.88,1345189
K Piet,26,156,8,0,16.67,1197975
R Mbaiwa,6,15,0,0,40.0,1155572
DL Richards,5,5,0,1,100.0,1345195
P Abhijit,6,9,0,1,66.67,1283129
Z Makadji,2,11,0,0,18.18,1345191
M Malle,29,115,1,0,25.22,1345185
G Ngegba,233,523,15,23,44.55,1089824
Mohamed Khan,10,42,3,1,23.81,1089826
R Coker,76,413,15,5,18.4,1347287
JM Joao,23,57,0,2,40.35,1326951
C Udekwe,98,486,27,2,20.16,1280663
DV Macome,23,124,8,1,18.55,1347292
AT Chuvale,4,8,0,0,50.0,1347289
CB Roposo,16,200,16,0,8.0,1347290
AE Isesele,91,115,3,11,79.13,1176871
Andre Jarju,58,230,7,2,25.22,1143148
Mustapha Suwareh,32,77,1,2,41.56,1143154
Muhammed Manga,176,209,0,12,84.21,1143151
A Conteh,49,174,8,3,28.16,346649
G Riley,6,23,0,0,26.09,1155632
Ismaila Tanba,149,171,4,19,87.13,1143147
H Rashid,41,128,3,3,32.03,346529
F Campbell,59,76,0,5,77.63,1155625
Ousman Bah,31,63,0,0,49.21,1143149
D Polpitiya,10,68,4,0,14.71,1347280
ML Bojang,51,133,3,3,38.35,1155628
Mohammed Alamgir,21,41,1,1,51.22,1347282
P Campbell,18,32,0,1,56.25,346643
M Jobarteh,80,204,7,3,39.22,1347284
T Sandeep,158,137,0,20,115.33,585555
W Dlamini,7,12,0,0,58.33,1326797
I Kamara,44,166,8,3,26.51,420430
A Turay,211,253,9,24,83.4,1347288
LI Salomone,26,60,0,3,43.33,1286495
RD Atangana,26,138,5,0,18.84,1348076
Eric Phiri,9,13,0,0,69.23,1326793
A Osei,74,125,0,5,59.2,1107679
Joshua Asia,13,250,16,0,5.2,1347285
Abubacarr Kuyateh,78,245,8,9,31.84,1143150
JJ Nyambo,30,219,10,0,13.7,1280680
F Thorpe,0,1,0,0,0.0,1155636
O Touray,7,26,1,0,26.92,1347283
P Ayoleyine,0,1,0,0,0.0,1155512
D Joseph,40,77,0,2,51.95,1349230
L Winfield-Hill,48,58,0,6,82.76,1116748
K Schultz,4,40,0,0,10.0,1230583
RM van Oosterom,1,7,0,0,14.29,1330788
AB Kaur,101,177,4,15,57.06,1255411
K Anjali Sarvani,17,152,3,0,11.18,960673
A Dercksen,149,255,7,17,58.43,1163087
J Glasgow,11,33,0,0,33.33,1268602
Dilara Akter,229,228,0,28,100.44,1346729
RM Burns,22,23,0,3,95.65,544558
Kashif Siddique,274,194,1,45,141.24,1344843
Rafiullah,326,453,12,39,71.96,1174143
Saad Khan,187,166,0,21,112.65,1344846
Irfan Sarfraz,39,74,0,2,52.7,391479
Haseeb Ghafoor,191,175,0,20,109.14,1344839
S Shrivastava,43,136,8,3,31.62,1282006
Atif-Ur-Rehman,60,359,19,0,16.71,1344838
Muhammad Saqib,7,104,5,0,6.73,1344841
Ahmer Bin Nisar,503,423,0,51,118.91,823339
Ammar Khalid,11,164,13,0,6.71,1150681
Sohail Ahmed,835,689,0,86,121.19,964521
Pargat Singh,341,361,2,36,94.46,446690
A Johnson,931,605,1,138,153.88,1323683
Rizwan Butt,211,875,57,15,24.11,1344829
Usman Najeeb,120,455,30,7,26.37,1344844
A Kapoor,9,4,0,1,225.0,649043
Irshad Mubbashar,66,88,1,4,75.0,1344842
Danish Jasnaik,13,87,2,0,14.94,1344833
H Graham,12,92,9,0,13.04,546629
P Litchfield,337,225,0,51,149.78,1176132
Lavanya Pillai,1,10,0,0,10.0,1349089
A Mohamed,115,301,8,8,38.21,1140119
M Ahono,27,45,1,1,60.0,1265237
GR Adair,283,188,0,38,150.53,468573
ST Doheny,19,21,0,2,90.48,961401
GS Ballance,31,30,0,3,103.33,232438
Shubman Gill,607,424,0,82,143.16,1070173
Shivam Mavi,35,108,7,4,32.41,1079848
RA Tripathi,103,68,0,16,151.47,446763
I Ntirenganya,76,459,20,2,16.56,1273412
R Lutaaya,334,253,0,42,132.02,1280691
CN Kakuru,139,135,0,17,102.96,1280690
O Manishimwe,664,707,0,64,93.92,1280665
AJ Jabiri,145,220,0,12,65.91,1155556
E Hasahya,17,25,0,2,68.0,577335
AA Hussein,5,41,2,0,12.2,1280685
E Kubwimana,27,176,10,0,15.34,1280666
DA Mehta,21,19,0,2,110.53,1155545
Rahima Yahaya,5,18,1,0,27.78,1206186
J Ulrik,2,26,2,0,7.69,1349477
Ikramullah Khan,52,239,13,2,21.76,390891
IP Swaney,11,38,2,1,28.95,1179841
A Modi,49,77,0,1,63.64,1337302
VN Veetil,63,181,4,5,34.81,1209314
Akash Babu,2,12,0,0,16.67,1326485
Assad Borham,14,26,0,1,53.85,1209238
Rizwan Haider,84,529,32,3,15.88,1348021
Dharmang Patel,18,28,0,1,64.29,1059203
Syed Tameem,13,23,0,0,56.52,1167794
V Hampihallikar,26,98,0,1,26.53,1337301
A Kaul,59,99,4,7,59.6,1301857
Zeeshan Abbas,4,32,1,0,12.5,1143535
Aslam Khan,67,60,0,6,111.67,1037535
Yousif Wali,4,10,0,0,40.0,1140121
Yousuf Ali,0,6,0,0,0.0,1347912
S Srikanth,10,6,0,2,166.67,1337303
Syed Rehmatullah,2,2,0,0,100.0,1037529
Rony Talukdar,238,172,0,31,138.37,300617
Towhid Hridoy,722,544,0,77,132.72,990031
Tanvir Islam,12,67,2,1,17.91,932665
AD Algar,56,56,0,3,100.0,1156618
F Clarke,24,112,4,1,21.43,1230025
E Walker,9,71,1,0,12.68,1230026
Shafat Ali Syed,125,157,6,14,79.62,1358604
C Webster,56,38,0,7,147.37,1358611
Robiul Khan,6,20,1,0,30.0,1360726
L Ward,55,52,1,5,105.77,1360803
Rishad Hossain,179,643,33,21,27.84,1139523
MJ Humphreys,2,61,3,0,3.28,1263361
LY Loch Srey,18,106,0,0,16.98,1354398
Phoup Srey Pheak,33,129,4,1,25.58,1354165
Sok Srey Maov,21,84,4,0,25.0,1354167
Pech Pisa,43,82,0,5,52.44,1354169
Heal Theara,15,72,3,1,20.83,1354174
Hor Siv na,12,73,0,0,16.44,1354170
DA Galia,105,229,0,0,45.85,1357497
Ouen Sophy,23,81,0,1,28.4,1354172
Dok Da Nit,8,42,0,0,19.05,1354163
Pen Samon,31,82,0,3,37.8,1354168
Sean Chan Boromey,4,17,0,0,23.53,1357493
Hon Sovannary,9,40,0,0,22.5,1354162
Ly Saomakara,5,8,0,1,62.5,1354164
Soung Seav,5,10,1,0,50.0,1357492
S Merican,19,68,0,0,27.94,1357498
Muhammad Jawadullah,44,404,28,1,10.89,1353033
Zahir Khan,2,51,3,0,3.92,712219
P Arrighi,33,107,4,1,30.84,414050
AAP Rivero,55,169,5,3,32.54,1193275
S Rossi,19,110,3,0,17.27,1203194
D Mauro,23,26,0,0,88.46,379298
JE Scott,6,63,2,0,9.52,1360645
BKB Corbin,101,70,0,18,144.29,1360649
Festus Benn,36,116,3,2,31.03,1302781
RA Sealy,156,126,0,21,123.81,307189
P Heron,69,92,0,5,75.0,1310708
NH Ekanayake,36,108,3,4,33.33,252855
A Wright,8,113,4,0,7.08,917089
T Hewa,10,27,0,0,37.04,1310707
T Brown,24,61,0,0,39.34,364120
J Buchanan,17,51,2,0,33.33,1360648
J Jemison,8,19,0,1,42.11,364113
D Wheatley,20,28,0,2,71.43,499952
AM Patel,9,27,1,0,33.33,1360656
RDB Ahir,73,208,6,6,35.1,1360653
Sohel Patel,60,128,4,6,46.88,1360660
VC Ahir,28,59,0,3,47.46,1360704
HJ Patel,27,27,0,2,100.0,1360658
FL Patel,54,108,2,5,50.0,1360657
Ahmadi Ravat,0,1,0,0,0.0,1360654
D Johnson,24,62,3,0,38.71,1310711
P Chin,46,55,0,1,83.64,470749
Ali Zaheer,54,57,0,4,94.74,452543
Ali Dawood,67,531,27,3,12.62,593296
Abdul Majid Abbasi,27,445,22,1,6.07,1361960
A Gorawara,38,37,0,4,102.7,1068980
Yasser Nazir,4,18,0,0,22.22,625862
Tayyab Tahir,45,42,0,5,107.14,824159
Sediqullah Atal,82,90,0,7,91.11,1161050
Komalpreet Grewal,8,38,1,0,21.05,1301605
Rhyda Ofori,3,17,0,0,17.65,1307965
Emmanuella Nyaaba,7,30,1,0,23.33,1307976
Kate Awuah,8,30,0,0,26.67,1307975
Cynthia Konadu,5,44,1,0,11.36,1307978
Rashidatu Salia,12,45,0,0,26.67,1307971
Miriam Ehsun,4,12,0,0,33.33,1307972
Rosine Irera,53,601,36,2,8.82,1351975
Elizabeth Annor,8,12,0,1,66.67,1307968
Ellen Asante,0,2,0,0,0.0,1307970
Rozabel Asumadu,7,9,0,0,77.78,1307966
Ivy Yeboah,0,1,0,0,0.0,1307974
B Leephatthana,6,11,0,0,54.55,1289936
K Mirpuri,96,525,18,1,18.29,303934
J Horrocks,51,230,9,1,22.17,989797
M Machado,138,97,0,15,142.27,362683
Suman Ghimire,288,277,2,34,103.97,396580
J West,43,57,0,2,75.44,279532
Mubeen Tariq,2,14,0,0,14.29,932671
Fanyan Mughal,355,775,24,37,45.81,492687
Fazil Rahman,27,153,15,1,17.65,492681
D Marks,27,109,2,0,24.77,1178908
DR Patankar,178,172,0,18,103.49,990145
Jaspal Singh,489,530,3,54,92.26,1369881
RR Bastiansz,83,75,0,8,110.67,1319337
Yash Singh,8,123,5,0,6.5,1096090
Assad Mehmood,5,43,1,0,11.63,1204647
BAA Zammitt,19,33,0,0,57.58,303936
Nouman Butt,5,10,0,1,50.0,1325905
Chaudhary Akram,49,93,4,3,52.69,751695
Akhil Arjunan,92,242,4,5,38.02,1167747
Jordan O'Brien,85,92,0,8,92.39,1070956
Abdul Naser Baluch,31,137,7,2,22.63,1318851
Shahzeb Choudhry,9,50,2,0,18.0,1046653
M Kristensen,8,30,0,1,26.67,1036595
Prashant Shukla,8,68,6,0,11.76,627508
Saeed Ahmed,30,82,4,4,36.59,42603
Choudry Share Ali,165,96,0,23,171.88,1273286
Faheem Nellancheri,148,94,0,17,157.45,946515
Rafaqat Ali,3,9,0,0,33.33,1312425
Areeb Quadir,15,16,0,0,93.75,1194054
Parveen Kumar,47,283,11,2,16.61,1313734
Abu Zar,3,4,0,0,75.0,271996
Samiullah Rahmani,75,81,3,11,92.59,250386
Sumit Singh,3,20,1,0,15.0,430486
Archara Supriya,11,67,4,0,16.42,1318489
Sanchin Singh,7,14,0,0,50.0,1318493
AS Patil,1,3,0,0,33.33,1318490
B Manuel,6,12,0,0,50.0,595829
Sultana Khatun,35,281,11,3,12.46,1371855
Rubya Haider,66,79,0,8,83.54,1204963
MW Short,263,209,7,39,125.84,605575
G Coetzee,93,237,12,8,39.24,596010
AM Hardie,122,245,7,16,49.8,1124283
SH Johnson,19,111,6,0,17.12,1123718
T Sangha,5,175,10,0,2.86,1170471
D Brevis,5,7,0,0,71.43,1070665
MP Breetzke,139,113,0,16,123.01,595267
D Ferreira,73,44,0,8,165.91,698315
MW Forde,26,126,8,3,20.63,1209190
XC Bartlett,4,91,6,0,4.4,1050545
K Marasini,1,30,1,0,3.33,1203714
I Bist,8,72,2,0,11.11,1203427
Samjhana Khadka,139,131,0,19,106.11,1203321
Amalin Sorfina,2,34,0,0,5.88,1174345
Wafadar Momand,3,34,0,0,8.82,973945
Ali Naseer,248,724,32,22,34.25,1212829
Mohammed Faraazuddin,30,113,2,1,26.55,1161043
A Sharma,295,376,5,36,78.46,54172
Asif Khan,624,445,0,78,140.22,315232
D Foxcroft,91,81,0,7,112.35,596099
A Ashok,1,25,2,0,4.0,1193546
AS Withanage,187,248,3,25,75.4,54797
M Rathnayake,249,264,0,31,94.32,1329435
Regina Khan,92,290,8,7,31.72,1378738
D Nanayakkara,129,281,9,13,45.91,1272399
EL Bartram,390,578,12,38,67.47,885797
G Mallett,12,141,11,0,8.51,1186102
C Mahamalage,240,562,14,18,42.7,1272397
K Peddrick,141,312,9,9,45.19,1272400
AS Warnakulasuriya,5,12,0,1,41.67,1344444
G Batagoda,2,5,0,0,40.0,1272393
N Asuramanage,23,93,2,0,24.73,1329438
MD Rocha,26,41,0,1,63.41,1196252
G Ayan,37,108,1,1,34.26,1378753
G Keles,14,31,0,0,45.16,1378752
S Bhanushali,6,63,4,0,9.52,1378741
Ezgi Nur Kilic,39,124,3,2,31.45,1378754
SK Ravuri,14,141,9,0,9.93,1316845
K Canavarci,44,104,2,2,42.31,1378745
H Chamto,19,113,6,0,16.81,1378742
O Essiz,14,26,0,1,53.85,1378746
B Taylan,72,156,1,6,46.15,1378743
G Cengiz,12,72,1,0,16.67,1378744
Rabia Sahan,28,76,2,0,36.84,1378756
H Okcu,17,47,0,0,36.17,1378749
Rumeysa Alp,7,35,0,0,20.0,1378751
IY Mckeon,267,286,3,35,93.36,338257
L Wykes-Templeman,59,112,0,5,52.68,1313543
Ganesh Pooja,60,96,0,1,62.5,1313542
AL Seddon,175,335,5,15,52.24,732321
A Bester,95,272,18,6,34.93,366042
Emma Patel,99,193,5,4,51.3,596607
PKM Mahawattage,30,219,7,0,13.7,1045881
A Aikenhead,76,100,0,4,76.0,1378740
E Thelander,20,38,0,1,52.63,1344446
M Sert,1,8,0,0,12.5,1378748
HO Karaduman,5,16,0,0,31.25,1378755
B Verdon,2,17,3,0,11.76,1313544
S Hanson,15,89,5,0,16.85,1378739
YP Karadogan,0,10,0,0,0.0,1378750
Rameesha Shahid,17,27,0,0,62.96,1378736
A Munisar,8,114,3,0,7.02,1352168
AK Maguire,18,105,6,0,17.14,1351945
P Molkenboer,195,456,13,9,42.76,1385478
FA Sargent,20,212,10,0,9.43,1229016
CH van Koolwijk,47,76,1,2,61.84,1392241
MM Dekeling,21,215,11,1,9.77,1385477
S Nsubuga,10,263,17,0,3.8,1107648
R Obuya,223,218,0,27,102.29,1380565
Vishil Patel,10,201,12,0,4.98,1332081
E Rukiriza,136,842,42,7,16.15,1280671
Faisal Mehmood,34,26,0,6,130.77,1270823
Adnan Razzaq,13,91,5,1,14.29,1270824
R Thapliyal,2,21,1,0,9.52,1380680
Noorullah Sidiqi,7,8,0,1,87.5,1380792
A Prashar,60,122,5,6,49.18,1380785
P Khari,66,42,0,9,157.14,1380788
V Ravindran,219,177,3,33,123.73,1380786
Rahat Ali,49,147,6,3,33.33,323244
Riaz Afridi,33,87,5,2,37.93,42590
V Marghashayam,0,12,1,0,0.0,1380790
N Tyagi,2,38,1,0,5.26,1380787
Mukesh Kumar,38,359,23,1,10.58,926851
Tilak Varma,413,328,2,53,125.91,1170265
YBK Jaiswal,757,460,0,120,164.57,1151278
Abdul Bashir,1,24,1,0,4.17,1380794
Muhammed Turkmen,56,96,4,6,58.33,1382786
Murat Yilmaz,15,41,0,0,36.59,1382795
Muhammet Kursat,10,44,3,0,22.73,1382791
Rahman Ademi,11,76,1,0,14.47,1205588
BC Sahin,10,22,0,1,45.45,1323441
Murat Ipek,4,10,0,0,40.0,1382794
Muhammet Bicer,10,17,0,1,58.82,1382789
Danyal Raja,116,289,11,8,40.14,1382796
Naseem Khan,61,116,2,7,52.59,1323449
Zeerak Chughtai,179,258,5,15,69.38,1382801
P Bosnjak,18,32,0,3,56.25,1382808
A Daxini,19,35,0,1,54.29,1382802
V Zanko,79,178,3,6,44.38,1323454
L Stubbs,2,24,0,0,8.33,1382807
A Magdalenic,27,77,0,1,35.06,1382803
H Hajnic,10,47,0,0,21.28,1382806
A Faletar,0,2,0,0,0.0,1382804
D Faletar,4,15,0,1,26.67,1382805
Zain Asif,90,53,0,12,169.81,1233059
Zaid Soulat,115,92,0,14,125.0,1382800
Isa Zaroo,128,183,4,12,69.95,1382799
Huzaif Yousuf,32,88,3,2,36.36,1382798
Cihan Altun,4,2,0,1,200.0,1382782
Shawaal Zulfiqar,102,130,0,14,78.46,1352113
Umm-e-Hani,36,217,7,1,16.59,1341174
S Rani,121,150,0,15,80.67,1380052
M Mani,15,77,5,1,19.48,960949
BM Anusha,13,57,2,0,22.81,1255374
R Kanojiya,1,25,0,0,4.0,1213233
BAD Manenti,64,156,1,9,41.03,1065115
S di Bartolomeo,5,151,14,0,3.31,596404
Syed Naqvi,9,17,0,0,52.94,1387433
Zahid Zadran,20,147,5,0,13.61,1380677
BJ McMullen,527,433,2,65,121.71,949473
BJ Currie,48,340,28,0,14.12,1000791
JS Henriksen,47,83,1,2,56.63,1036587
JAD Lawrenson,70,82,0,4,85.37,1195667
WL Madsen,101,68,0,12,148.53,46543
E Karimi,17,161,11,0,10.56,1387431
TSS Mackintosh,17,14,0,1,121.43,1195674
M Montgomery,13,37,0,1,35.14,596062
PB Gouge,104,66,0,11,157.58,1195665
RJ Akram,0,12,0,0,0.0,24856
LJ Myott,46,358,26,2,12.85,1387873
ASF Sirah,87,311,19,3,27.97,1167799
JEA Doctora,70,96,0,5,72.92,1092394
J Kariko,31,391,23,2,7.93,1295879
KDA Lukies,94,467,31,5,20.13,876201
AS Samra,316,255,0,36,123.92,1387874
W Miyauchi,328,311,0,30,105.47,1063431
MM Siddique,35,67,3,5,52.24,1063433
T Takada,18,16,0,2,112.5,934663
FN Walsh,2,26,2,0,7.69,1387875
JWW Gardner,10,103,3,0,9.71,1276399
Wei Guo Lei,80,121,0,11,66.12,1159159
Wang Liuyang,32,53,0,2,60.38,1167748
Zhuang Zelin,52,89,0,2,58.43,1093651
Tian Sen Qun,54,261,9,1,20.69,1159165
Chen Zhuo Yue,53,198,6,2,26.77,1159163
Wang Qi,10,84,4,0,11.9,1093650
Xie Kunkun,15,42,0,0,35.71,1387428
Yin Chenhao,5,22,0,0,22.73,1387429
Zhao Tianle,10,55,1,0,18.18,1387424
Luo Shilin,14,150,2,0,9.33,1387426
Ma Qiancheng,27,196,7,0,13.78,1387425
Sharveen Surendran,34,38,0,1,89.47,1150839
Paing Danu,85,289,8,4,29.41,1116751
H Lin Aung,78,277,7,4,28.16,1116742
Thuya Aung,91,353,9,4,25.78,1116743
Pyae Phyo Wai,186,403,11,8,46.15,1387418
Tashi Phuntsho,115,187,7,3,61.5,1387415
K Ghalley,34,42,0,2,80.95,1093646
Aung Ko Ko,10,76,4,0,13.16,1161457
H Lin Oo,34,107,2,1,31.78,1116749
Karma Dorji,27,125,6,2,21.6,1337247
KK Lin Thu,63,143,2,4,44.06,1116752
Khin Aye,71,195,4,2,36.41,1161456
Swann Htet Ko Ko,37,76,0,0,48.68,1387420
Y Naing Tun,79,119,0,7,66.39,1116745
Nay Lin Htun,12,26,0,0,46.15,1387416
J Coetzee,322,585,30,27,55.04,44667
S Rungrueang,70,104,0,3,67.31,1167821
AP Yadav,557,447,0,68,124.61,1083938
Nyeing Cham Soe,11,52,1,0,21.15,1161458
Sarawut Maliwan,38,325,18,0,11.69,1058977
Deng Jinqi,61,152,2,2,40.13,1387422
Zong Yuechao,34,127,4,2,26.77,1387423
A Mongar,7,27,2,0,25.93,1337239
Myat Thu Aung,13,46,1,1,28.26,1387419
DEM Carter,367,564,15,37,65.07,1352119
NM Sheikh,14,115,6,0,12.17,1352130
S Khiaoto,260,315,0,20,82.54,1171428
Mukhtar Ghulami,203,195,0,21,104.1,1386548
Waqas Ahmad,185,464,29,22,39.87,1386559
SM Warnakulasuriya,60,175,10,1,34.29,1386550
E Mathew,110,411,20,7,26.76,1386554
C Sudarsanan,101,137,0,6,73.72,1386556
E Jabarkhel,68,248,7,5,27.42,1334196
P Pirabakaran,21,54,4,2,38.89,1325903
G Thakur,253,199,0,30,127.14,1387037
Izhar Hussain,2,5,0,0,40.0,1382779
P Hingorani,4,35,1,0,11.43,1386883
Abdullah Rana,50,164,14,6,30.49,1386878
Luca Petre,8,9,0,0,88.89,1386884
Jaswinder Singh,48,137,7,3,35.04,1387465
Afif Khattak,4,19,1,0,21.05,1386879
M Prasidh Krishna,10,126,9,0,7.94,917159
RK Singh,521,313,2,70,166.45,723105
JG Bethell,110,88,0,14,125.0,1194959
JM Cox,17,14,0,3,121.43,1112537
J Overton,21,34,1,2,61.76,510530
J Fraser-McGurk,67,55,0,9,121.82,1168049
C Connolly,2,32,0,0,6.25,1210488
GH Smit,68,59,0,6,115.25,364094
A Bushell,5,8,0,0,62.5,526120
D Mullen,17,132,7,0,12.88,468587
JM Sharma,104,71,0,15,146.48,721867
N Burger,7,47,1,0,14.89,971349
A Argyropoulou,162,203,0,10,79.8,1333937
L Barnett,405,403,7,62,100.5,1344430
A Savvani,97,357,15,1,27.17,1333944
C Perry,38,161,14,0,23.6,1344439
A Thorpe,31,123,6,0,25.2,1344434
J Hicks,12,130,12,0,9.23,812159
M Syrioti,398,603,10,25,66.0,1333943
S Georgota,221,449,5,7,49.22,1333942
B Murtagh,19,71,3,0,26.76,1390121
A Makri,153,348,11,8,43.97,1333946
M Polimeri,50,110,0,0,45.45,1333945
D Murphy,62,130,5,1,47.69,297524
M Vervitsioti,68,254,8,0,26.77,1333941
DS Vlachopoulou,42,97,2,0,43.3,1161454
T Parisi-mesimeri,12,20,0,0,60.0,1333936
K Carney,102,91,0,9,112.09,1344442
S Cholasseri,102,170,2,8,60.0,1332008
JA Rymer,136,163,0,7,83.44,1332004
A Rameshan,108,212,4,11,50.94,1331998
P Bhandari,50,123,2,0,40.65,26897
S Khatri,18,77,0,0,23.38,1390788
C Sammut,0,6,0,0,0.0,1390792
S Iushchenko,6,30,0,0,20.0,1390789
Bibina Baby,14,40,0,0,35.0,1390782
M Macelli,0,4,0,0,0.0,1390785
A Dineshi,16,33,0,0,48.48,1390771
AEMP Durayalage,35,69,1,1,50.72,1332047
RL Blake,226,177,1,33,127.68,1333934
CJ Ana,41,97,1,1,42.27,1390773
M Chereches,23,58,1,1,39.66,1390778
C Cirlig,27,76,1,1,35.53,1390775
I Muntean,18,74,0,0,24.32,1390777
M Marin,27,51,0,0,52.94,1333933
S Tudorache,1,4,0,0,25.0,1331994
C Sanda,5,13,0,0,38.46,1390774
S Moise,1,5,0,0,20.0,1390770
R Andreea,0,4,0,0,0.0,1116754
Joanne Hicks,5,25,0,0,20.0,1344436
F Martin,15,42,2,0,35.71,16918
E Cleator,20,21,0,1,95.24,1344440
E Miller,10,7,0,2,142.86,1390122
R Webster,18,15,0,3,120.0,1344432
T Calingin,4,10,0,0,40.0,1390790
ES Grammenou,7,29,0,0,24.14,1389255
KG Anderson,66,66,0,10,100.0,598173
Waheeda Akhtar,18,120,5,0,15.0,941809
L Filer,13,112,4,0,11.61,1146129
MJ Greig,0,1,0,0,0.0,700557
BAM Heath,6,13,0,0,46.15,916037
HJ Armitage,5,10,0,0,50.0,715351
Tanzim Hasan Sakib,64,389,20,3,16.45,1139520
Abbas Afridi,64,240,16,5,26.67,1158538
Usama Mir,10,130,5,1,7.69,647667
Haseebullah Khan,0,3,0,0,0.0,1171127
JA Clarkson,80,78,1,8,102.56,928015
CJ Green,3,27,0,0,11.11,787073
Rahmat Shah,4,6,0,0,66.67,533956
Mohammad Saleem,4,22,0,0,18.18,1174749
Sheikh Rasik,174,247,7,20,70.45,1390685
CG Osborne,12,49,3,0,24.49,1390691
Abbas Ghani,82,133,7,9,61.65,1390687
V Pulibanti,46,76,1,5,60.53,1390693
Ivan Splicevic,2,12,0,0,16.67,1390692
ID Matic,0,8,0,0,0.0,1390705
Yadwinder Singh,12,27,0,1,44.44,1390686
KA Vimlesh,70,68,0,5,102.94,1392856
M Prasanna,33,97,4,4,34.02,1392855
Baljinder Singh,8,27,1,1,29.63,1392857
R Athapaththu,85,192,12,5,44.27,1392854
Aditya Panwar,102,166,6,7,61.45,1400311
Ben Jones,42,43,0,3,97.67,1400312
Bilal Masud,398,427,8,39,93.21,1400313
Sahil Chauhan,416,264,6,57,157.58,1400318
D Robson,57,370,21,1,15.41,1400314
P Gheewala,49,193,9,1,25.39,1400315
Ram Krishan,0,6,0,0,0.0,1400316
LL Htun,138,539,22,4,25.6,1171472
ZL Win,124,454,17,3,27.31,1171415
TT Soe,251,708,29,17,35.45,1171471
Zon Lin,335,553,12,25,60.58,1171482
MPP San,237,567,20,13,41.8,1171477
ZT Kyaw,232,412,11,15,56.31,1171474
Kamal Raja,1,5,0,0,20.0,1321987
NL Jacinta Si Ping,9,35,0,0,25.71,1116792
TT Aung,210,324,5,17,64.81,1171481
KM Myat,371,471,0,29,78.77,1171469
Thae Thae Po,19,59,0,0,32.2,522736
Pan Ei Phyu,3,82,2,0,3.66,1070638
HH Aung,19,54,0,0,35.19,1171483
Ananya Sarma,6,45,0,0,13.33,492763
AE Moe,2,14,0,0,14.29,1171473
San Nyo Htwe,3,10,0,0,30.0,1393786
SY Win,16,159,13,0,10.06,1172030
NP Dalgaard,67,189,10,4,35.45,1317021
S Brunsgaard,36,68,0,0,52.94,1394087
K Brock-Nielsen,44,110,1,0,40.0,1394091
L Leisner,90,108,0,6,83.33,1394092
S Ostergaard,20,70,6,0,28.57,1394086
RT Nielsen,38,62,0,0,61.29,1317022
Maria Ahsan,2,44,3,0,4.55,1394096
D Golechha,33,164,3,0,20.12,1317016
AMN Andersen,10,33,0,0,30.3,430084
LM Christensen,4,11,0,0,36.36,1317018
ML Karlsen,100,135,0,3,74.07,1317019
Samanvita Vijay,0,1,0,0,0.0,1394088
E Bogdanova,2,5,0,0,40.0,1394094
AB Slebsager,23,106,4,0,21.7,1302777
D Gangwani,29,29,0,2,100.0,1344447
R Bowley,13,23,0,0,56.52,1393834
F Tanguy,18,113,5,0,15.93,1186106
BG Armstrong,11,10,0,1,110.0,966965
Parvindar Kumar,35,112,3,3,31.25,1369678
Manan Ali,310,208,0,40,149.04,1369884
Mohsin Shabbir,0,2,0,0,0.0,822503
Sarfraz Butt,22,20,0,1,110.0,633455
Ahsan ul Haq,1,6,0,0,16.67,1361962
Saqlain Arshad,305,226,0,45,134.96,1200965
Adnan Mirza,140,288,9,24,48.61,1209272
Mohsin Zaki,7,70,3,0,10.0,749523
MM Baig,22,73,3,1,30.14,633561
H Rathod,168,402,26,16,41.79,1209270
Uzair Amir,13,16,0,0,81.25,568164
Bukhar Illikkal,10,138,4,0,7.25,1397989
Muhammad Jabir,31,218,9,0,14.22,1397991
Kashif Abbas,46,48,0,7,95.83,1397996
Ahmed Baladraf,0,79,7,0,0.0,1167838
Shakeel Ahmed,125,517,17,8,24.18,42650
Bipin Kumar,8,77,2,0,10.39,1397988
Mohammed Irshad,90,146,4,8,61.64,1397990
Jassim Khan,66,43,0,7,153.49,1058953
Shaik Basha,87,139,9,5,62.59,1393326
D Wabwire,35,145,8,2,24.14,928123
I Mugisha,26,130,5,2,20.0,1280670
JM Iradukunda,7,57,1,0,12.28,1155600
Maryyam Sheikh,0,1,0,0,0.0,1393631
